1756857600000000,111259.90000000,111307.97000000,111252.00000000,111252.01000000,1.34211000,1756857659999999,149341.08649200,142,0.63516000,70672.94939230,0
1756857660000000,111252.01000000,111327.61000000,111252.00000000,111327.61000000,0.66858000,1756857719999999,74408.05307630,109,0.47631000,53011.72489840,0
1756857720000000,111327.62000000,111393.77000000,111327.62000000,111370.22000000,1.11882000,1756857779999999,124585.70746660,300,0.85639000,95359.56070920,0
1756857780000000,111370.22000000,111370.22000000,111310.00000000,111332.00000000,0.83067000,1756857839999999,92480.17663230,174,0.18973000,21122.32369360,0
1756857840000000,111346.01000000,111346.01000000,111310.00000000,111328.59000000,0.82323000,1756857899999999,91641.66434680,185,0.53053000,59055.60401400,0
1756857900000000,111328.59000000,111414.78000000,111328.59000000,111364.00000000,5.56004000,1756857959999999,619379.20255000,357,3.25385000,362451.65043160,0
1756857960000000,111363.53000000,111394.00000000,111358.01000000,111358.01000000,0.44196000,1756858019999999,49225.06827690,149,0.22357000,24900.31084950,0
1756858020000000,111358.01000000,111413.63000000,111354.45000000,111413.63000000,0.57061000,1756858079999999,63556.97461970,79,0.53526000,59619.17709090,0
1756858080000000,111413.99000000,111432.61000000,111413.99000000,111432.60000000,1.34820000,1756858139999999,150218.42403860,164,1.29652000,144460.01437010,0
1756858140000000,111432.60000000,111461.95000000,111430.00000000,111461.94000000,1.00281000,1756858199999999,111752.88449310,254,0.56563000,63032.37915040,0
1756858200000000,111461.95000000,111517.00000000,111458.00000000,111517.00000000,1.47193000,1756858259999999,164127.48807380,356,1.41438000,157712.20802600,0
1756858260000000,111512.76000000,111554.99000000,111510.00000000,111520.00000000,6.34528000,1756858319999999,707699.45383080,377,4.30521000,480173.13604670,0
1756858320000000,111519.99000000,111519.99000000,111446.00000000,111466.01000000,3.87176000,1756858379999999,431633.25113560,332,1.49679000,166854.51513680,0
1756858380000000,111466.00000000,111557.72000000,111449.96000000,111554.83000000,5.45877000,1756858439999999,608698.21730230,213,5.29181000,590080.60913810,0
1756858440000000,111554.83000000,111568.48000000,111554.00000000,111554.01000000,0.73561000,1756858499999999,82068.41648490,150,0.22968000,25623.68822910,0
1756858500000000,111554.01000000,111555.95000000,111510.00000000,111510.01000000,0.77466000,1756858559999999,86408.30908230,249,0.13816000,15411.88045360,0
1756858560000000,111510.01000000,111596.00000000,111510.01000000,111560.00000000,1.69393000,1756858619999999,188972.97892390,412,1.44823000,161559.82711360,0
1756858620000000,111561.99000000,111561.99000000,111484.00000000,111545.85000000,0.60706000,1756858679999999,67693.94708290,334,0.37673000,42008.20828420,0
1756858680000000,111545.86000000,111568.00000000,111536.00000000,111536.01000000,0.60672000,1756858739999999,67684.78997490,216,0.31190000,34795.63262620,0
1756858740000000,111536.00000000,111584.98000000,111536.00000000,111584.98000000,0.38814000,1756858799999999,43303.56440350,175,0.24716000,27576.37602660,0
1756858800000000,111584.98000000,111597.13000000,111548.00000000,111597.12000000,2.75215000,1756858859999999,307064.60238260,360,1.98017000,220930.77756530,0
1756858860000000,111597.13000000,111599.94000000,111546.00000000,111598.78000000,9.17187000,1756858919999999,1023463.24016200,424,7.92739000,884610.15541530,0
1756858920000000,111588.59000000,111595.30000000,111580.00000000,111580.00000000,1.23656000,1756858979999999,137988.20459470,256,0.24370000,27194.98901890,0
1756858980000000,111580.00000000,111586.26000000,111546.01000000,111586.25000000,0.68628000,1756859039999999,76560.99920930,341,0.24238000,27039.58492450,0
1756859040000000,111586.25000000,111591.87000000,111574.37000000,111582.00000000,0.41761000,1756859099999999,46599.14850360,78,0.20358000,22715.93785700,0
1756859100000000,111582.00000000,111637.62000000,111582.00000000,111606.30000000,2.41557000,1756859159999999,269620.02350970,427,1.75811000,196227.75439350,0
1756859160000000,111600.01000000,111781.81000000,111600.01000000,111780.83000000,8.28652000,1756859219999999,925580.89018090,1453,7.08312000,791150.91204260,0
1756859220000000,111780.82000000,111800.00000000,111726.01000000,111774.00000000,9.43078000,1756859279999999,1053911.89989350,1030,7.96697000,890296.42792910,0
1756859280000000,111772.00000000,111772.00000000,111698.01000000,111700.01000000,1.69330000,1756859339999999,189208.84170120,549,0.51346000,57366.09868990,0
1756859340000000,111704.39000000,111730.00000000,111658.00000000,111667.05000000,1.07272000,1756859399999999,119820.83948780,372,0.36216000,40444.27530930,0
1756859400000000,111668.00000000,111678.00000000,111570.01000000,111570.25000000,5.23554000,1756859459999999,584375.66325990,727,0.31267000,34899.13190430,0
1756859460000000,111570.02000000,111570.02000000,111513.00000000,111514.00000000,6.48325000,1756859519999999,723118.31941470,473,0.74064000,82602.12030350,0
1756859520000000,111516.18000000,111516.18000000,111454.01000000,111514.00000000,1.93349000,1756859579999999,215536.34805660,677,1.72812000,192638.93199920,0
1756859580000000,111517.99000000,111517.99000000,111462.01000000,111489.00000000,1.91977000,1756859639999999,214028.45381630,436,0.70276000,78340.26738730,0
1756859640000000,111489.00000000,111498.00000000,111474.00000000,111474.00000000,0.68824000,1756859699999999,76730.13582400,271,0.19739000,22005.40684920,0
1756859700000000,111472.01000000,111546.00000000,111472.01000000,111530.78000000,0.86108000,1756859759999999,96016.20090060,595,0.83867000,93517.17995080,0
1756859760000000,111530.00000000,111547.99000000,111502.55000000,111512.00000000,0.42969000,1756859819999999,47924.50212750,387,0.18902000,21081.47514040,0
1756859820000000,111508.28000000,111552.28000000,111508.28000000,111552.28000000,0.74098000,1756859879999999,82634.46898470,383,0.72153000,80465.27311640,0
1756859880000000,111552.28000000,111610.74000000,111552.28000000,111583.23000000,0.71113000,1756859939999999,79339.23887640,281,0.62038000,69211.18149650,0
1756859940000000,111582.00000000,111613.98000000,111578.53000000,111600.01000000,1.48676000,1756859999999999,165913.85354140,365,1.20143000,134068.40250310,0
1756860000000000,111600.01000000,111705.57000000,111600.01000000,111705.57000000,1.22206000,1756860059999999,136416.45412400,421,1.02715000,114646.77687270,0
1756860060000000,111700.00000000,111704.00000000,111675.00000000,111675.00000000,0.92226000,1756860119999999,103004.16631630,322,0.48618000,54297.92763580,0
1756860120000000,111674.00000000,111674.00000000,111542.10000000,111552.00000000,8.16500000,1756860179999999,911389.57453230,466,2.78063000,310379.39269110,0
1756860180000000,111552.00000000,111552.00000000,111508.01000000,111508.01000000,0.81974000,1756860239999999,91427.36194700,147,0.05973000,6661.15548580,0
1756860240000000,111509.99000000,111509.99000000,111434.00000000,111434.13000000,0.52212000,1756860299999999,58207.29627490,327,0.06070000,6765.57472850,0
1756860300000000,111435.99000000,111440.00000000,111414.01000000,111421.99000000,0.40130000,1756860359999999,44718.74339110,232,0.18159000,20235.36370390,0
1756860360000000,111421.99000000,111421.99000000,111378.01000000,111399.99000000,1.93512000,1756860419999999,215576.66034710,365,0.54535000,60742.98636700,0
1756860420000000,111397.28000000,111475.99000000,111397.27000000,111463.28000000,1.24131000,1756860479999999,138332.94174590,626,0.29815000,33227.50784500,0
1756860480000000,111459.27000000,111459.27000000,111372.01000000,111384.72000000,0.94453000,1756860539999999,105214.64869770,560,0.45767000,50975.30870470,0
