1757116800000000,110681.15000000,110681.16000000,110648.02000000,110648.02000000,0.49142000,1757116859999999,54383.69638470,421,0.03931000,4350.58551390,0
1757116860000000,110648.02000000,110648.02000000,110624.01000000,110643.99000000,0.65846000,1757116919999999,72848.52535120,214,0.30038000,33232.32702150,0
1757116920000000,110644.00000000,110644.00000000,110591.20000000,110596.42000000,6.37931000,1757116979999999,705633.99421460,377,0.29651000,32794.37963440,0
1757116980000000,110598.00000000,110633.03000000,110598.00000000,110626.01000000,1.37171000,1757117039999999,151732.67731550,221,1.21516000,134413.63812730,0
1757117040000000,110626.01000000,110644.00000000,110626.00000000,110644.00000000,0.19513000,1757117099999999,21587.80729530,272,0.19068000,21095.50072690,0
1757117100000000,110643.99000000,110660.00000000,110628.00000000,110660.00000000,0.51430000,1757117159999999,56905.13572650,239,0.40510000,44823.39678330,0
1757117160000000,110660.00000000,110668.93000000,110640.00000000,110660.84000000,0.26606000,1757117219999999,29441.21131210,344,0.18207000,20148.11954630,0
1757117220000000,110660.84000000,110683.76000000,110649.56000000,110672.00000000,2.24669000,1757117279999999,248635.08564710,206,1.27341000,140929.11170920,0
1757117280000000,110672.00000000,110678.00000000,110671.99000000,110677.99000000,0.02586000,1757117339999999,2861.98930550,184,0.02090000,2313.05281810,0
1757117340000000,110677.99000000,110677.99000000,110670.00000000,110670.01000000,0.06408000,1757117399999999,7091.85356730,25,0.00727000,804.57097270,0
1757117400000000,110670.01000000,110670.01000000,110646.01000000,110650.29000000,0.49992000,1757117459999999,55316.61037570,294,0.25691000,28426.65721340,0
1757117460000000,110650.29000000,110652.98000000,110650.28000000,110652.98000000,0.29630000,1757117519999999,32785.91070080,64,0.29619000,32773.73917000,0
1757117520000000,110652.98000000,110684.00000000,110652.97000000,110683.99000000,0.58617000,1757117579999999,64869.61679650,430,0.57912000,64089.40216440,0
1757117580000000,110684.00000000,110710.00000000,110684.00000000,110709.99000000,0.65703000,1757117639999999,72734.57871080,298,0.56299000,62323.47984830,0
1757117640000000,110709.99000000,110716.00000000,110709.98000000,110715.99000000,0.24495000,1757117699999999,27118.71455580,180,0.21936000,24285.52003370,0
1757117700000000,110715.99000000,110733.99000000,110712.93000000,110712.93000000,1.04100000,1757117759999999,115269.31163940,311,0.83713000,92694.91640370,0
1757117760000000,110712.01000000,110725.65000000,110664.01000000,110664.01000000,1.11981000,1757117819999999,123961.29813050,399,0.51616000,57142.93704950,0
1757117820000000,110664.01000000,110687.28000000,110628.02000000,110663.07000000,8.78844000,1757117879999999,972450.25174960,506,1.34817000,149161.97897650,0
1757117880000000,110661.01000000,110661.01000000,110607.12000000,110619.92000000,10.07068000,1757117939999999,1114047.58412610,566,1.98829000,219944.56614230,0
1757117940000000,110619.92000000,110629.97000000,110619.01000000,110619.01000000,0.70059000,1757117999999999,77501.36237380,131,0.62478000,69114.59080030,0
1757118000000000,110620.00000000,110620.00000000,110572.37000000,110600.00000000,17.97747000,1757118059999999,1988327.59973470,893,4.52141000,500067.87264470,0
1757118060000000,110600.00000000,110606.79000000,110573.50000000,110573.51000000,0.90447000,1757118119999999,100032.17264720,168,0.14828000,16397.73849890,0
1757118120000000,110573.51000000,110636.00000000,110573.50000000,110636.00000000,1.08133000,1757118179999999,119605.20218280,465,1.02215000,113059.03275630,0
1757118180000000,110636.00000000,110659.99000000,110635.99000000,110642.01000000,0.80683000,1757118239999999,89273.67834450,238,0.42476000,46996.30674080,0
1757118240000000,110642.01000000,110657.56000000,110622.00000000,110657.56000000,1.47944000,1757118299999999,163686.37038850,362,1.22378000,135400.75105580,0
1757118300000000,110657.56000000,110681.45000000,110657.56000000,110681.45000000,0.37402000,1757118359999999,41394.04918400,266,0.37255000,41231.36710570,0
1757118360000000,110681.91000000,110681.91000000,110674.01000000,110674.01000000,0.32073000,1757118419999999,35497.99721640,120,0.06484000,7176.60802230,0
1757118420000000,110674.02000000,110674.02000000,110674.01000000,110674.01000000,0.18567000,1757118479999999,20548.84519520,22,0.17585000,19462.02641700,0
1757118480000000,110674.02000000,110693.55000000,110674.01000000,110693.55000000,0.29524000,1757118539999999,32677.12766410,155,0.09042000,10007.38032590,0
1757118540000000,110693.55000000,110697.95000000,110693.55000000,110697.94000000,0.56909000,1757118599999999,62996.79882880,54,0.55462000,61394.99963700,0
1757118600000000,110697.95000000,110735.99000000,110697.94000000,110735.98000000,0.32099000,1757118659999999,35536.89867670,261,0.29999000,33211.83323470,0
1757118660000000,110735.99000000,110735.99000000,110716.29000000,110716.29000000,0.68071000,1757118719999999,75376.99569320,70,0.40706000,45075.42101770,0
1757118720000000,110716.29000000,110716.29000000,110692.01000000,110705.95000000,0.21898000,1757118779999999,24242.15037950,176,0.13216000,14630.69959500,0
1757118780000000,110705.99000000,110728.51000000,110705.99000000,110728.51000000,0.19670000,1757118839999999,21777.41687570,131,0.19421000,21501.72412550,0
1757118840000000,110730.00000000,110747.88000000,110729.99000000,110747.88000000,0.23404000,1757118899999999,25917.56982430,132,0.20076000,22232.12229290,0
1757118900000000,110747.88000000,110760.00000000,110747.87000000,110760.00000000,0.22206000,1757118959999999,24593.97022680,97,0.21042000,23304.79758060,0
1757118960000000,110757.99000000,110758.00000000,110746.45000000,110746.46000000,0.03906000,1757119019999999,4326.16334060,65,0.00721000,798.55515760,0
1757119020000000,110746.46000000,110746.46000000,110746.45000000,110746.45000000,0.03764000,1757119079999999,4168.49646830,18,0.00903000,1000.04053380,0
1757119080000000,110746.46000000,110790.02000000,110746.45000000,110790.02000000,0.24848000,1757119139999999,27522.95443950,267,0.24553000,27196.25241200,0
1757119140000000,110790.02000000,110812.42000000,110790.02000000,110800.00000000,0.36004000,1757119199999999,39893.27449810,107,0.20354000,22552.43471990,0
1757119200000000,110800.00000000,110800.60000000,110774.57000000,110774.57000000,1.07764000,1757119259999999,119384.16119460,124,0.06363000,7050.22640140,0
1757119260000000,110772.01000000,110847.77000000,110772.01000000,110847.77000000,9.14071000,1757119319999999,1012796.48633010,309,8.56283000,948756.14837050,0
1757119320000000,110847.76000000,110847.77000000,110830.00000000,110830.00000000,0.19088000,1757119379999999,21157.34747020,110,0.00804000,891.18818760,0
1757119380000000,110830.01000000,110830.01000000,110821.93000000,110821.93000000,0.02898000,1757119439999999,3211.77729510,36,0.01205000,1335.45175450,0
1757119440000000,110821.92000000,110821.92000000,110805.00000000,110811.67000000,0.19989000,1757119499999999,22149.83330390,96,0.07286000,8073.28629980,0
1757119500000000,110815.25000000,110828.99000000,110815.25000000,110828.99000000,0.16095000,1757119559999999,17836.20473120,195,0.13923000,15429.21363940,0
