1735689600000000,93390.63000000,93435.98000000,93352.00000000,93435.98000000,1.23168000,1735689659999999,115022.72576200,92,0.69621000,65021.94619760,0
1735689660000000,93435.99000000,93470.03000000,93416.00000000,93470.03000000,1.02372000,1735689719999999,95653.48615630,87,0.56761000,53037.48876980,0
1735689720000000,93475.98000000,93512.00000000,93448.01000000,93512.00000000,1.27185000,1735689779999999,118902.01093900,63,0.81266000,75973.78590750,0
1735689780000000,93512.00000000,93512.00000000,93440.18000000,93481.13000000,1.90533000,1735689839999999,178074.59980590,70,1.62746000,152097.26570390,0
1735689840000000,93481.12000000,93485.25000000,93452.01000000,93466.76000000,0.75142000,1735689899999999,70235.86439410,52,0.23470000,21936.07146960,0
1735689900000000,93456.66000000,93480.00000000,93456.64000000,93476.38000000,1.64387000,1735689959999999,153643.91908470,53,1.05877000,98960.82824120,0
1735689960000000,93476.38000000,93476.38000000,93392.05000000,93435.78000000,0.75729000,1735690019999999,70749.08645840,45,0.46166000,43120.85318160,0
1735690020000000,93435.77000000,93435.77000000,93398.35000000,93398.35000000,1.02106000,1735690079999999,95375.92848340,62,0.05158000,4817.92605110,0
1735690080000000,93398.36000000,93404.01000000,93381.20000000,93400.00000000,1.18159000,1735690139999999,110348.20125820,48,1.13871000,106343.13120850,0
1735690140000000,93400.00000000,93400.00000000,93381.62000000,93396.29000000,0.52865000,1735690199999999,49369.99688670,26,0.42134000,39347.71310980,0
1735690200000000,93390.46000000,93415.99000000,93311.74000000,93315.99000000,2.53905000,1735690259999999,237110.11646590,91,0.74052000,69150.50749010,0
1735690260000000,93316.00000000,93340.00000000,93277.24000000,93315.97000000,1.45878000,1735690319999999,136133.65678800,72,0.63213000,58988.55529310,0
1735690320000000,93315.97000000,93338.67000000,93288.01000000,93332.16000000,0.84699000,1735690379999999,79037.77531000,53,0.37303000,34805.76517950,0
1735690380000000,93335.96000000,93363.99000000,93335.96000000,93359.99000000,1.06518000,1735690439999999,99434.47038930,48,0.58944000,55023.12004680,0
1735690440000000,93360.73000000,93467.62000000,93360.73000000,93467.62000000,0.45106000,1735690499999999,42140.72354150,49,0.19265000,17998.88504860,0
1735690500000000,93458.60000000,93525.73000000,93420.01000000,93520.00000000,2.77351000,1735690559999999,259206.98382140,97,1.34323000,125569.06243760,0
1735690560000000,93518.27000000,93592.78000000,93504.01000000,93587.85000000,1.27662000,1735690619999999,119446.89871760,81,1.15435000,108003.86147870,0
1735690620000000,93576.00000000,93628.74000000,93572.02000000,93628.74000000,0.84116000,1735690679999999,78741.91498070,73,0.31646000,29622.03579270,0
1735690680000000,93631.57000000,93651.40000000,93606.86000000,93632.60000000,1.32920000,1735690739999999,124453.37911000,79,1.22982000,115149.66418040,0
1735690740000000,93632.60000000,93632.60000000,93596.01000000,93610.42000000,1.23304000,1735690799999999,115424.49296030,53,0.44107000,41287.16430970,0
1735690800000000,93610.42000000,93664.09000000,93610.42000000,93664.09000000,1.36498000,1735690859999999,127797.58230140,58,1.35054000,126445.44056260,0
1735690860000000,93666.66000000,93707.61000000,93612.00000000,93612.00000000,1.10151000,1735690919999999,103182.43024850,93,0.49228000,46109.07622620,0
1735690920000000,93601.39000000,93608.09000000,93540.81000000,93540.81000000,0.15815000,1735690979999999,14799.56404760,29,0.10262000,9603.67999580,0
1735690980000000,93538.40000000,93572.68000000,93515.59000000,93557.99000000,2.90375000,1735691039999999,271615.11561900,90,2.17515000,203452.97374670,0
1735691040000000,93557.99000000,93568.01000000,93544.01000000,93544.01000000,0.21271000,1735691099999999,19901.17172560,24,0.17832000,16683.40423730,0
1735691100000000,93553.61000000,93553.61000000,93536.01000000,93542.91000000,0.13852000,1735691159999999,12957.62653180,12,0.02216000,2072.91478660,0
1735691160000000,93542.91000000,93542.91000000,93529.91000000,93539.90000000,0.98676000,1735691219999999,92300.81983270,43,0.96587000,90346.77951360,0
1735691220000000,93543.90000000,93543.91000000,93536.10000000,93539.90000000,0.37723000,1735691279999999,35285.58624570,29,0.00791000,739.92563470,0
1735691280000000,93539.90000000,93550.00000000,93539.56000000,93539.56000000,0.28965000,1735691339999999,27094.31135130,20,0.28965000,27094.31135130,0
1735691340000000,93539.56000000,93572.00000000,93539.56000000,93568.00000000,0.18954000,1735691399999999,17731.08034750,23,0.18431000,17241.71975980,0
1735691400000000,93571.99000000,93604.99000000,93571.99000000,93604.64000000,0.65731000,1735691459999999,61523.97798930,20,0.26479000,24782.28701140,0
1735691460000000,93604.65000000,93687.90000000,93604.65000000,93635.99000000,3.37588000,1735691519999999,316139.44602740,128,1.72973000,161963.65071600,0
1735691520000000,93651.03000000,93767.99000000,93651.03000000,93732.83000000,1.04549000,1735691579999999,97954.07567990,122,0.89006000,83384.78721630,0
1735691580000000,93736.00000000,93744.00000000,93696.00000000,93696.00000000,3.01110000,1735691639999999,282203.46709050,91,0.79481000,74486.45320350,0
1735691640000000,93696.00000000,93696.00000000,93692.20000000,93693.94000000,0.18825000,1735691699999999,17637.94639540,19,0.06362000,5960.82060030,0
1735691700000000,93693.93000000,93694.72000000,93671.44000000,93682.50000000,1.01153000,1735691759999999,94765.26711450,32,0.59666000,55895.68598750,0
1735691760000000,93682.40000000,93682.40000000,93645.35000000,93668.00000000,0.27976000,1735691819999999,26203.80942880,25,0.15540000,14554.92977200,0
1735691820000000,93666.32000000,93668.01000000,93647.65000000,93651.13000000,0.35538000,1735691879999999,33284.54113780,16,0.24440000,22889.53151270,0
1735691880000000,93648.00000000,93715.79000000,93648.00000000,93715.79000000,1.20349000,1735691939999999,112719.80643140,39,1.20255000,112631.75067570,0
1735691940000000,93730.71000000,93730.71000000,93684.00000000,93715.99000000,1.21266000,1735691999999999,113639.57800260,55,0.10014000,9382.87196120,0
1735692000000000,93715.99000000,93767.99000000,93700.02000000,93733.96000000,5.89822000,1735692059999999,552840.25347850,115,5.62077000,526830.56946990,0
